Year,Collection,Start.date,Trt,ID,Cultivar,budbreak,DOY,budbreak_LPI,LPI,CH_start,portions,UT,NC
2021_22,AE,12/7/21,constant,15,FR,38,341,38,NA,-19.6,40,1321,1100
2021_22,AE,12/7/21,constant,1,LC,15,341,15,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,2,LC,16,341,16,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,3,LC,17,341,17,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,4,LC,17,341,17,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,5,LC,18,341,18,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,6,LC,18,341,18,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,7,LC,18,341,18,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,8,LC,19,341,19,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,9,LC,20,341,20,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,10,LC,22,341,22,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,11,LC,23,341,23,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,12,LC,24,341,24,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,13,LC,27,341,27,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,14,LC,37,341,37,NA,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,15,LC,NA,341,66,66,-14.6,40,1321,1100
2021_22,AE,12/7/21,constant,1,MQ,16,341,16,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,2,MQ,16,341,16,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,3,MQ,18,341,18,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,4,MQ,19,341,19,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,5,MQ,21,341,21,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,6,MQ,22,341,22,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,7,MQ,23,341,23,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,8,MQ,23,341,23,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,9,MQ,24,341,24,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,10,MQ,25,341,25,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,11,MQ,25,341,25,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,12,MQ,26,341,26,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,13,MQ,28,341,28,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,14,MQ,28,341,28,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,15,MQ,31,341,31,NA,-17.2,40,1321,1100
2021_22,AE,12/7/21,constant,1,PP,15,341,15,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,2,PP,16,341,16,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,3,PP,18,341,18,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,4,PP,20,341,20,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,5,PP,20,341,20,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,6,PP,21,341,21,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,7,PP,22,341,22,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,8,PP,23,341,23,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,9,PP,23,341,23,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,10,PP,24,341,24,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,11,PP,24,341,24,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,12,PP,26,341,26,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,13,PP,26,341,26,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,14,PP,28,341,28,NA,-16.4,40,1321,1100
2021_22,AE,12/7/21,constant,15,PP,35,341,35,NA,-16.4,40,1321,1100
2021_22,AF,12/22/21,constant,1,BR,11,356,11,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,2,BR,12,356,12,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,3,BR,12,356,12,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,4,BR,12,356,12,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,5,BR,13,356,13,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,6,BR,13,356,13,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,7,BR,14,356,14,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,8,BR,14,356,14,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,9,BR,14,356,14,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,10,BR,15,356,15,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,11,BR,15,356,15,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,12,BR,15,356,15,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,13,BR,16,356,16,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,14,BR,17,356,17,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,15,BR,18,356,18,NA,-17.4,51,1681,1400
2021_22,AF,12/22/21,constant,1,FR,12,356,12,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,2,FR,13,356,13,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,3,FR,14,356,14,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,4,FR,15,356,15,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,5,FR,15,356,15,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,6,FR,16,356,16,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,7,FR,16,356,16,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,8,FR,17,356,17,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,9,FR,18,356,18,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,10,FR,18,356,18,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,11,FR,19,356,19,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,12,FR,19,356,19,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,13,FR,21,356,21,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,14,FR,22,356,22,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,15,FR,25,356,25,NA,-20.4,51,1681,1400
2021_22,AF,12/22/21,constant,1,LC,10,356,10,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,2,LC,11,356,11,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,3,LC,12,356,12,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,4,LC,14,356,14,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,5,LC,14,356,14,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,6,LC,15,356,15,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,7,LC,16,356,16,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,8,LC,16,356,16,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,9,LC,16,356,16,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,10,LC,17,356,17,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,11,LC,17,356,17,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,12,LC,18,356,18,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,13,LC,19,356,19,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,14,LC,21,356,21,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,15,LC,24,356,24,NA,-15.4,51,1681,1400
2021_22,AF,12/22/21,constant,1,MQ,13,356,13,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,2,MQ,14,356,14,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,3,MQ,15,356,15,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,4,MQ,15,356,15,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,5,MQ,17,356,17,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,6,MQ,19,356,19,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,7,MQ,19,356,19,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,8,MQ,20,356,20,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,9,MQ,22,356,22,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,10,MQ,22,356,22,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,11,MQ,24,356,24,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,12,MQ,24,356,24,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,13,MQ,26,356,26,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,14,MQ,32,356,32,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,15,MQ,35,356,35,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,1,PP,15,356,15,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,2,PP,16,356,16,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,3,PP,17,356,17,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,4,PP,17,356,17,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,5,PP,19,356,19,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,6,PP,19,356,19,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,7,PP,20,356,20,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,8,PP,21,356,21,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,9,PP,22,356,22,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,10,PP,22,356,22,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,11,PP,22,356,22,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,12,PP,23,356,23,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,13,PP,23,356,23,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,14,PP,24,356,24,NA,-16.5,51,1681,1400
2021_22,AF,12/22/21,constant,15,PP,25,356,25,NA,-16.5,51,1681,1400
2021_22,AA,10/13/21,field,1,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,2,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,3,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,4,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,5,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,6,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,7,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,8,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,9,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,10,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,11,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,12,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,13,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,14,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,15,BR,NA,286,121,121,-14.1,0,0,5
2021_22,AA,10/13/21,field,1,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,2,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,3,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,4,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,5,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,6,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,7,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,8,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,9,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,10,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,11,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,12,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,13,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,14,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,15,FR,NA,286,121,121,-14.2,0,0,5
2021_22,AA,10/13/21,field,1,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,2,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,3,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,4,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,5,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,6,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,7,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,8,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,9,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,10,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,11,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,12,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,13,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,14,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,15,LC,NA,286,121,121,-11.8,0,0,5
2021_22,AA,10/13/21,field,1,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,2,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,3,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,4,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,5,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,6,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,7,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,8,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,9,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,10,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,11,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,12,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,13,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,14,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,15,MQ,NA,286,121,121,-13.9,0,0,5
2021_22,AA,10/13/21,field,1,PP,52,286,52,NA,-15,0,0,5
2021_22,AA,10/13/21,field,2,PP,54,286,54,NA,-15,0,0,5
2021_22,AA,10/13/21,field,3,PP,56,286,56,NA,-15,0,0,5
2021_22,AA,10/13/21,field,4,PP,60,286,60,NA,-15,0,0,5
2021_22,AA,10/13/21,field,5,PP,67,286,67,NA,-15,0,0,5
2021_22,AA,10/13/21,field,6,PP,95,286,95,NA,-15,0,0,5
2021_22,AA,10/13/21,field,7,PP,NA,286,121,121,-15,0,0,5
2021_22,AA,10/13/21,field,8,PP,NA,286,121,121,-15,0,0,5
2021_22,AA,10/13/21,field,9,PP,NA,286,121,121,-15,0,0,5
2021_22,AA,10/13/21,field,10,PP,NA,286,121,121,-15,0,0,5
2021_22,AA,10/13/21,field,11,PP,NA,286,121,121,-15,0,0,5
2021_22,AA,10/13/21,field,12,PP,NA,286,121,121,-15,0,0,5
2021_22,AA,10/13/21,field,13,PP,NA,286,121,121,-15,0,0,5
2021_22,AA,10/13/21,field,14,PP,NA,286,121,121,-15,0,0,5
2021_22,AA,10/13/21,field,15,PP,NA,286,121,121,-15,0,0,5
2021_22,AB,10/26/21,field,1,BR,42,299,42,NA,-19,7,130,173
2021_22,AB,10/26/21,field,2,BR,48,299,48,NA,-19,7,130,173
2021_22,AB,10/26/21,field,3,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,4,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,5,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,6,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,7,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,8,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,9,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,10,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,11,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,12,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,13,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,14,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,15,BR,NA,299,108,108,-19,7,130,173
2021_22,AB,10/26/21,field,1,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,2,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,3,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,4,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,5,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,6,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,7,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,8,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,9,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,10,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,11,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,12,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,13,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,14,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,15,FR,NA,299,108,108,-20.2,7,130,173
2021_22,AB,10/26/21,field,1,LC,44,299,44,NA,-17.4,7,130,173
2021_22,AB,10/26/21,field,2,LC,51,299,51,NA,-17.4,7,130,173
2021_22,AB,10/26/21,field,3,LC,52,299,52,NA,-17.4,7,130,173
2021_22,AB,10/26/21,field,4,LC,76,299,76,NA,-17.4,7,130,173
2021_22,AB,10/26/21,field,5,LC,81,299,81,NA,-17.4,7,130,173
2021_22,AB,10/26/21,field,6,LC,88,299,88,NA,-17.4,7,130,173
2021_22,AB,10/26/21,field,7,LC,95,299,95,NA,-17.4,7,130,173
2021_22,AB,10/26/21,field,8,LC,NA,299,108,108,-17.4,7,130,173
2021_22,AB,10/26/21,field,9,LC,NA,299,108,108,-17.4,7,130,173
2021_22,AB,10/26/21,field,10,LC,NA,299,108,108,-17.4,7,130,173
2021_22,AB,10/26/21,field,11,LC,NA,299,108,108,-17.4,7,130,173
2021_22,AB,10/26/21,field,12,LC,NA,299,108,108,-17.4,7,130,173
2021_22,AB,10/26/21,field,13,LC,NA,299,108,108,-17.4,7,130,173
2021_22,AB,10/26/21,field,14,LC,NA,299,108,108,-17.4,7,130,173
2021_22,AB,10/26/21,field,15,LC,NA,299,108,108,-17.4,7,130,173
2021_22,AB,10/26/21,field,1,MQ,43,299,43,NA,-19.7,7,130,173
2021_22,AB,10/26/21,field,2,MQ,46,299,46,NA,-19.7,7,130,173
2021_22,AB,10/26/21,field,3,MQ,52,299,52,NA,-19.7,7,130,173
2021_22,AB,10/26/21,field,4,MQ,55,299,55,NA,-19.7,7,130,173
2021_22,AB,10/26/21,field,5,MQ,56,299,56,NA,-19.7,7,130,173
2021_22,AB,10/26/21,field,6,MQ,74,299,74,NA,-19.7,7,130,173
2021_22,AB,10/26/21,field,7,MQ,80,299,80,NA,-19.7,7,130,173
2021_22,AB,10/26/21,field,8,MQ,82,299,82,NA,-19.7,7,130,173
2021_22,AB,10/26/21,field,9,MQ,83,299,83,NA,-19.7,7,130,173
2021_22,AB,10/26/21,field,10,MQ,90,299,90,NA,-19.7,7,130,173
2021_22,AB,10/26/21,field,11,MQ,NA,299,108,108,-19.7,7,130,173
2021_22,AB,10/26/21,field,12,MQ,NA,299,108,108,-19.7,7,130,173
2021_22,AB,10/26/21,field,13,MQ,NA,299,108,108,-19.7,7,130,173
2021_22,AB,10/26/21,field,14,MQ,NA,299,108,108,-19.7,7,130,173
2021_22,AB,10/26/21,field,15,MQ,NA,299,108,108,-19.7,7,130,173
2021_22,AB,10/26/21,field,1,PP,35,299,35,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,2,PP,36,299,36,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,3,PP,36,299,36,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,4,PP,36,299,36,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,5,PP,36,299,36,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,6,PP,36,299,36,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,7,PP,37,299,37,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,8,PP,38,299,38,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,9,PP,38,299,38,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,10,PP,39,299,39,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,11,PP,40,299,40,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,12,PP,40,299,40,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,13,PP,42,299,42,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,14,PP,42,299,42,NA,-20.5,7,130,173
2021_22,AB,10/26/21,field,15,PP,41,299,41,NA,-20.5,7,130,173
2021_22,AC,11/9/21,field,1,BR,29,313,29,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,2,BR,29,313,29,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,3,BR,29,313,29,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,4,BR,30,313,30,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,5,BR,30,313,30,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,6,BR,31,313,31,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,7,BR,32,313,32,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,8,BR,33,313,33,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,9,BR,34,313,34,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,10,BR,34,313,34,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,11,BR,38,313,38,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,12,BR,41,313,41,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,13,BR,44,313,44,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,14,BR,54,313,54,NA,-19.8,16,327,401
2021_22,AC,11/9/21,field,15,BR,NA,313,94,94,-19.8,16,327,401
2021_22,AC,11/9/21,field,1,FR,61,313,61,NA,-22.6,16,327,401
2021_22,AC,11/9/21,field,2,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,3,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,4,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,5,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,6,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,7,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,8,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,9,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,10,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,11,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,12,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,13,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,14,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,15,FR,NA,313,94,94,-22.6,16,327,401
2021_22,AC,11/9/21,field,1,LC,36,313,36,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,2,LC,37,313,37,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,3,LC,39,313,39,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,4,LC,39,313,39,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,5,LC,40,313,40,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,6,LC,40,313,40,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,7,LC,41,313,41,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,8,LC,49,313,49,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,9,LC,51,313,51,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,10,LC,42,313,42,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,11,LC,45,313,45,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,12,LC,46,313,46,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,13,LC,54,313,54,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,14,LC,64,313,64,NA,-22.3,16,327,401
2021_22,AC,11/9/21,field,15,LC,NA,313,94,94,-22.3,16,327,401
2021_22,AC,11/9/21,field,1,MQ,35,313,35,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,2,MQ,38,313,38,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,3,MQ,39,313,39,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,4,MQ,40,313,40,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,5,MQ,41,313,41,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,6,MQ,41,313,41,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,7,MQ,41,313,41,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,8,MQ,43,313,43,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,9,MQ,44,313,44,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,10,MQ,47,313,47,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,11,MQ,50,313,50,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,12,MQ,51,313,51,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,13,MQ,54,313,54,NA,-21.6,16,327,401
2021_22,AC,11/9/21,field,14,MQ,54,313,54,NA,-21.6,16,327,401
